activity	subject	featureName	mean
WALKING_UPSTAIRS	16	tBodyGyro-std()-Z	-0.511344228120242
WALKING_UPSTAIRS	16	tBodyGyroJerk-mean()-X	-0.511344228120242
WALKING_UPSTAIRS	16	tBodyGyroJerk-mean()-Y	-0.511344228120242
WALKING_UPSTAIRS	16	tBodyGyroJerk-mean()-Z	-0.511344228120242
WALKING_UPSTAIRS	16	tBodyGyroJerk-std()-X	-0.511344228120242
WALKING_UPSTAIRS	16	tBodyGyroJerk-std()-Y	-0.511344228120242
WALKING_UPSTAIRS	16	tBodyGyroJerk-std()-Z	-0.511344228120242
WALKING_UPSTAIRS	16	tBodyGyroJerkMag-mean()	-0.511344228120242
WALKING_UPSTAIRS	16	tBodyGyroJerkMag-std()	-0.511344228120242
WALKING_UPSTAIRS	16	tBodyGyroMag-mean()	-0.511344228120242
WALKING_UPSTAIRS	16	tBodyGyroMag-std()	-0.511344228120242
WALKING_UPSTAIRS	16	tGravityAcc-mean()-X	-0.511344228120242
WALKING_UPSTAIRS	16	tGravityAcc-mean()-Y	-0.511344228120242
WALKING_UPSTAIRS	16	tGravityAcc-mean()-Z	-0.511344228120242
WALKING_UPSTAIRS	16	tGravityAcc-std()-X	-0.511344228120242
WALKING_UPSTAIRS	16	tGravityAcc-std()-Y	-0.511344228120242
WALKING_UPSTAIRS	16	tGravityAcc-std()-Z	-0.511344228120242
WALKING_UPSTAIRS	16	tGravityAccMag-mean()	-0.511344228120242
WALKING_UPSTAIRS	16	tGravityAccMag-std()	-0.511344228120242
WALKING_UPSTAIRS	17	fBodyAcc-mean()-X	-0.511344228120242
WALKING_UPSTAIRS	17	fBodyAcc-mean()-Y	-0.511344228120242
WALKING_UPSTAIRS	17	fBodyAcc-mean()-Z	-0.511344228120242
WALKING_UPSTAIRS	17	fBodyAcc-std()-X	-0.511344228120242
WALKING_UPSTAIRS	17	fBodyAcc-std()-Y	-0.511344228120242
WALKING_UPSTAIRS	17	fBodyAcc-std()-Z	-0.511344228120242
WALKING_UPSTAIRS	17	fBodyAccJerk-mean()-X	-0.511344228120242
WALKING_UPSTAIRS	17	fBodyAccJerk-mean()-Y	-0.511344228120242
WALKING_UPSTAIRS	17	fBodyAccJerk-mean()-Z	-0.511344228120242
WALKING_UPSTAIRS	17	fBodyAccJerk-std()-X	-0.511344228120242
WALKING_UPSTAIRS	17	fBodyAccJerk-std()-Y	-0.511344228120242
WALKING_UPSTAIRS	17	fBodyAccJerk-std()-Z	-0.511344228120242
WALKING_UPSTAIRS	17	fBodyAccMag-mean()	-0.511344228120242
WALKING_UPSTAIRS	17	fBodyAccMag-std()	-0.511344228120242
WALKING_UPSTAIRS	17	fBodyBodyAccJerkMag-mean()	-0.511344228120242
WALKING_UPSTAIRS	17	fBodyBodyAccJerkMag-std()	-0.511344228120242
WALKING_UPSTAIRS	17	fBodyBodyGyroJerkMag-mean()	-0.511344228120242
WALKING_UPSTAIRS	17	fBodyBodyGyroJerkMag-std()	-0.511344228120242
WALKING_UPSTAIRS	17	fBodyBodyGyroMag-mean()	-0.511344228120242
WALKING_UPSTAIRS	17	fBodyBodyGyroMag-std()	-0.511344228120242
WALKING_UPSTAIRS	17	fBodyGyro-mean()-X	-0.511344228120242
WALKING_UPSTAIRS	17	fBodyGyro-mean()-Y	-0.511344228120242
WALKING_UPSTAIRS	17	fBodyGyro-mean()-Z	-0.511344228120242
WALKING_UPSTAIRS	17	fBodyGyro-std()-X	-0.511344228120242
WALKING_UPSTAIRS	17	fBodyGyro-std()-Y	-0.511344228120242
WALKING_UPSTAIRS	17	fBodyGyro-std()-Z	-0.511344228120242
WALKING_UPSTAIRS	17	tBodyAcc-mean()-X	-0.511344228120242
WALKING_UPSTAIRS	17	tBodyAcc-mean()-Y	-0.511344228120242
WALKING_UPSTAIRS	17	tBodyAcc-mean()-Z	-0.511344228120242
WALKING_UPSTAIRS	17	tBodyAcc-std()-X	-0.511344228120242
WALKING_UPSTAIRS	17	tBodyAcc-std()-Y	-0.511344228120242
WALKING_UPSTAIRS	17	tBodyAcc-std()-Z	-0.511344228120242
WALKING_UPSTAIRS	17	tBodyAccJerk-mean()-X	-0.511344228120242
WALKING_UPSTAIRS	17	tBodyAccJerk-mean()-Y	-0.511344228120242
WALKING_UPSTAIRS	17	tBodyAccJerk-mean()-Z	-0.511344228120242
WALKING_UPSTAIRS	17	tBodyAccJerk-std()-X	-0.511344228120242
WALKING_UPSTAIRS	17	tBodyAccJerk-std()-Y	-0.511344228120242
WALKING_UPSTAIRS	17	tBodyAccJerk-std()-Z	-0.511344228120242
WALKING_UPSTAIRS	17	tBodyAccJerkMag-mean()	-0.511344228120242
WALKING_UPSTAIRS	17	tBodyAccJerkMag-std()	-0.511344228120242
WALKING_UPSTAIRS	17	tBodyAccMag-mean()	-0.511344228120242
WALKING_UPSTAIRS	17	tBodyAccMag-std()	-0.511344228120242
WALKING_UPSTAIRS	17	tBodyGyro-mean()-X	-0.511344228120242
WALKING_UPSTAIRS	17	tBodyGyro-mean()-Y	-0.511344228120242
WALKING_UPSTAIRS	17	tBodyGyro-mean()-Z	-0.511344228120242
WALKING_UPSTAIRS	17	tBodyGyro-std()-X	-0.511344228120242
WALKING_UPSTAIRS	17	tBodyGyro-std()-Y	-0.511344228120242
WALKING_UPSTAIRS	17	tBodyGyro-std()-Z	-0.511344228120242
WALKING_UPSTAIRS	17	tBodyGyroJerk-mean()-X	-0.511344228120242
WALKING_UPSTAIRS	17	tBodyGyroJerk-mean()-Y	-0.511344228120242
WALKING_UPSTAIRS	17	tBodyGyroJerk-mean()-Z	-0.511344228120242
WALKING_UPSTAIRS	17	tBodyGyroJerk-std()-X	-0.511344228120242
WALKING_UPSTAIRS	17	tBodyGyroJerk-std()-Y	-0.511344228120242
WALKING_UPSTAIRS	17	tBodyGyroJerk-std()-Z	-0.511344228120242
WALKING_UPSTAIRS	17	tBodyGyroJerkMag-mean()	-0.511344228120242
WALKING_UPSTAIRS	17	tBodyGyroJerkMag-std()	-0.511344228120242
WALKING_UPSTAIRS	17	tBodyGyroMag-mean()	-0.511344228120242
WALKING_UPSTAIRS	17	tBodyGyroMag-std()	-0.511344228120242
WALKING_UPSTAIRS	17	tGravityAcc-mean()-X	-0.511344228120242
WALKING_UPSTAIRS	17	tGravityAcc-mean()-Y	-0.511344228120242
WALKING_UPSTAIRS	17	tGravityAcc-mean()-Z	-0.511344228120242
WALKING_UPSTAIRS	17	tGravityAcc-std()-X	-0.511344228120242
WALKING_UPSTAIRS	17	tGravityAcc-std()-Y	-0.511344228120242
WALKING_UPSTAIRS	17	tGravityAcc-std()-Z	-0.511344228120242
WALKING_UPSTAIRS	17	tGravityAccMag-mean()	-0.511344228120242
WALKING_UPSTAIRS	17	tGravityAccMag-std()	-0.511344228120242
WALKING_UPSTAIRS	18	fBodyAcc-mean()-X	-0.511344228120242
WALKING_UPSTAIRS	18	fBodyAcc-mean()-Y	-0.511344228120242
WALKING_UPSTAIRS	18	fBodyAcc-mean()-Z	-0.511344228120242
WALKING_UPSTAIRS	18	fBodyAcc-std()-X	-0.511344228120242
WALKING_UPSTAIRS	18	fBodyAcc-std()-Y	-0.511344228120242
WALKING_UPSTAIRS	18	fBodyAcc-std()-Z	-0.511344228120242
WALKING_UPSTAIRS	18	fBodyAccJerk-mean()-X	-0.511344228120242
WALKING_UPSTAIRS	18	fBodyAccJerk-mean()-Y	-0.511344228120242
WALKING_UPSTAIRS	18	fBodyAccJerk-mean()-Z	-0.511344228120242
WALKING_UPSTAIRS	18	fBodyAccJerk-std()-X	-0.511344228120242
WALKING_UPSTAIRS	18	fBodyAccJerk-std()-Y	-0.511344228120242
WALKING_UPSTAIRS	18	fBodyAccJerk-std()-Z	-0.511344228120242
WALKING_UPSTAIRS	18	fBodyAccMag-mean()	-0.511344228120242
WALKING_UPSTAIRS	18	fBodyAccMag-std()	-0.511344228120242
WALKING_UPSTAIRS	18	fBodyBodyAccJerkMag-mean()	-0.511344228120242
WALKING_UPSTAIRS	18	fBodyBodyAccJerkMag-std()	-0.511344228120242
WALKING_UPSTAIRS	18	fBodyBodyGyroJerkMag-mean()	-0.511344228120242
WALKING_UPSTAIRS	18	fBodyBodyGyroJerkMag-std()	-0.511344228120242
WALKING_UPSTAIRS	18	fBodyBodyGyroMag-mean()	-0.511344228120242
WALKING_UPSTAIRS	18	fBodyBodyGyroMag-std()	-0.511344228120242
WALKING_UPSTAIRS	18	fBodyGyro-mean()-X	-0.511344228120242
WALKING_UPSTAIRS	18	fBodyGyro-mean()-Y	-0.511344228120242
WALKING_UPSTAIRS	18	fBodyGyro-mean()-Z	-0.511344228120242
WALKING_UPSTAIRS	18	fBodyGyro-std()-X	-0.511344228120242
WALKING_UPSTAIRS	18	fBodyGyro-std()-Y	-0.511344228120242
WALKING_UPSTAIRS	18	fBodyGyro-std()-Z	-0.511344228120242
WALKING_UPSTAIRS	18	tBodyAcc-mean()-X	-0.511344228120242
WALKING_UPSTAIRS	18	tBodyAcc-mean()-Y	-0.511344228120242
WALKING_UPSTAIRS	18	tBodyAcc-mean()-Z	-0.511344228120242
WALKING_UPSTAIRS	18	tBodyAcc-std()-X	-0.511344228120242
WALKING_UPSTAIRS	18	tBodyAcc-std()-Y	-0.511344228120242
WALKING_UPSTAIRS	18	tBodyAcc-std()-Z	-0.511344228120242
WALKING_UPSTAIRS	18	tBodyAccJerk-mean()-X	-0.511344228120242
WALKING_UPSTAIRS	18	tBodyAccJerk-mean()-Y	-0.511344228120242
WALKING_UPSTAIRS	18	tBodyAccJerk-mean()-Z	-0.511344228120242
WALKING_UPSTAIRS	18	tBodyAccJerk-std()-X	-0.511344228120242
WALKING_UPSTAIRS	18	tBodyAccJerk-std()-Y	-0.511344228120242
WALKING_UPSTAIRS	18	tBodyAccJerk-std()-Z	-0.511344228120242
WALKING_UPSTAIRS	18	tBodyAccJerkMag-mean()	-0.511344228120242
WALKING_UPSTAIRS	18	tBodyAccJerkMag-std()	-0.511344228120242
WALKING_UPSTAIRS	18	tBodyAccMag-mean()	-0.511344228120242
WALKING_UPSTAIRS	18	tBodyAccMag-std()	-0.511344228120242
WALKING_UPSTAIRS	18	tBodyGyro-mean()-X	-0.511344228120242
WALKING_UPSTAIRS	18	tBodyGyro-mean()-Y	-0.511344228120242
WALKING_UPSTAIRS	18	tBodyGyro-mean()-Z	-0.511344228120242
WALKING_UPSTAIRS	18	tBodyGyro-std()-X	-0.511344228120242
WALKING_UPSTAIRS	18	tBodyGyro-std()-Y	-0.511344228120242
WALKING_UPSTAIRS	18	tBodyGyro-std()-Z	-0.511344228120242
WALKING_UPSTAIRS	18	tBodyGyroJerk-mean()-X	-0.511344228120242
WALKING_UPSTAIRS	18	tBodyGyroJerk-mean()-Y	-0.511344228120242
WALKING_UPSTAIRS	18	tBodyGyroJerk-mean()-Z	-0.511344228120242
WALKING_UPSTAIRS	18	tBodyGyroJerk-std()-X	-0.511344228120242
WALKING_UPSTAIRS	18	tBodyGyroJerk-std()-Y	-0.511344228120242
WALKING_UPSTAIRS	18	tBodyGyroJerk-std()-Z	-0.511344228120242
WALKING_UPSTAIRS	18	tBodyGyroJerkMag-mean()	-0.511344228120242
WALKING_UPSTAIRS	18	tBodyGyroJerkMag-std()	-0.511344228120242
WALKING_UPSTAIRS	18	tBodyGyroMag-mean()	-0.511344228120242
WALKING_UPSTAIRS	18	tBodyGyroMag-std()	-0.511344228120242
WALKING_UPSTAIRS	18	tGravityAcc-mean()-X	-0.511344228120242
WALKING_UPSTAIRS	18	tGravityAcc-mean()-Y	-0.511344228120242
WALKING_UPSTAIRS	18	tGravityAcc-mean()-Z	-0.511344228120242
WALKING_UPSTAIRS	18	tGravityAcc-std()-X	-0.511344228120242
WALKING_UPSTAIRS	18	tGravityAcc-std()-Y	-0.511344228120242
WALKING_UPSTAIRS	18	tGravityAcc-std()-Z	-0.511344228120242
WALKING_UPSTAIRS	18	tGravityAccMag-mean()	-0.511344228120242
WALKING_UPSTAIRS	18	tGravityAccMag-std()	-0.511344228120242
WALKING_UPSTAIRS	19	fBodyAcc-mean()-X	-0.511344228120242
WALKING_UPSTAIRS	19	fBodyAcc-mean()-Y	-0.511344228120242
WALKING_UPSTAIRS	19	fBodyAcc-mean()-Z	-0.511344228120242
WALKING_UPSTAIRS	19	fBodyAcc-std()-X	-0.511344228120242
WALKING_UPSTAIRS	19	fBodyAcc-std()-Y	-0.511344228120242
WALKING_UPSTAIRS	19	fBodyAcc-std()-Z	-0.511344228120242
WALKING_UPSTAIRS	19	fBodyAccJerk-mean()-X	-0.511344228120242
WALKING_UPSTAIRS	19	fBodyAccJerk-mean()-Y	-0.511344228120242
WALKING_UPSTAIRS	19	fBodyAccJerk-mean()-Z	-0.511344228120242
WALKING_UPSTAIRS	19	fBodyAccJerk-std()-X	-0.511344228120242
WALKING_UPSTAIRS	19	fBodyAccJerk-std()-Y	-0.511344228120242
WALKING_UPSTAIRS	19	fBodyAccJerk-std()-Z	-0.511344228120242
WALKING_UPSTAIRS	19	fBodyAccMag-mean()	-0.511344228120242
WALKING_UPSTAIRS	19	fBodyAccMag-std()	-0.511344228120242
WALKING_UPSTAIRS	19	fBodyBodyAccJerkMag-mean()	-0.511344228120242
WALKING_UPSTAIRS	19	fBodyBodyAccJerkMag-std()	-0.511344228120242
WALKING_UPSTAIRS	19	fBodyBodyGyroJerkMag-mean()	-0.511344228120242
WALKING_UPSTAIRS	19	fBodyBodyGyroJerkMag-std()	-0.511344228120242
WALKING_UPSTAIRS	19	fBodyBodyGyroMag-mean()	-0.511344228120242
WALKING_UPSTAIRS	19	fBodyBodyGyroMag-std()	-0.511344228120242
WALKING_UPSTAIRS	19	fBodyGyro-mean()-X	-0.511344228120242
WALKING_UPSTAIRS	19	fBodyGyro-mean()-Y	-0.511344228120242
WALKING_UPSTAIRS	19	fBodyGyro-mean()-Z	-0.511344228120242
WALKING_UPSTAIRS	19	fBodyGyro-std()-X	-0.511344228120242
WALKING_UPSTAIRS	19	fBodyGyro-std()-Y	-0.511344228120242
WALKING_UPSTAIRS	19	fBodyGyro-std()-Z	-0.511344228120242
WALKING_UPSTAIRS	19	tBodyAcc-mean()-X	-0.511344228120242
WALKING_UPSTAIRS	19	tBodyAcc-mean()-Y	-0.511344228120242
WALKING_UPSTAIRS	19	tBodyAcc-mean()-Z	-0.511344228120242
WALKING_UPSTAIRS	19	tBodyAcc-std()-X	-0.511344228120242
WALKING_UPSTAIRS	19	tBodyAcc-std()-Y	-0.511344228120242
WALKING_UPSTAIRS	19	tBodyAcc-std()-Z	-0.511344228120242
WALKING_UPSTAIRS	19	tBodyAccJerk-mean()-X	-0.511344228120242
WALKING_UPSTAIRS	19	tBodyAccJerk-mean()-Y	-0.511344228120242
WALKING_UPSTAIRS	19	tBodyAccJerk-mean()-Z	-0.511344228120242
WALKING_UPSTAIRS	19	tBodyAccJerk-std()-X	-0.511344228120242
WALKING_UPSTAIRS	19	tBodyAccJerk-std()-Y	-0.511344228120242
WALKING_UPSTAIRS	19	tBodyAccJerk-std()-Z	-0.511344228120242
WALKING_UPSTAIRS	19	tBodyAccJerkMag-mean()	-0.511344228120242
WALKING_UPSTAIRS	19	tBodyAccJerkMag-std()	-0.511344228120242
WALKING_UPSTAIRS	19	tBodyAccMag-mean()	-0.511344228120242
WALKING_UPSTAIRS	19	tBodyAccMag-std()	-0.511344228120242
WALKING_UPSTAIRS	19	tBodyGyro-mean()-X	-0.511344228120242
WALKING_UPSTAIRS	19	tBodyGyro-mean()-Y	-0.511344228120242
WALKING_UPSTAIRS	19	tBodyGyro-mean()-Z	-0.511344228120242
WALKING_UPSTAIRS	19	tBodyGyro-std()-X	-0.511344228120242
WALKING_UPSTAIRS	19	tBodyGyro-std()-Y	-0.511344228120242
WALKING_UPSTAIRS	19	tBodyGyro-std()-Z	-0.511344228120242
WALKING_UPSTAIRS	19	tBodyGyroJerk-mean()-X	-0.511344228120242
WALKING_UPSTAIRS	19	tBodyGyroJerk-mean()-Y	-0.511344228120242
WALKING_UPSTAIRS	19	tBodyGyroJerk-mean()-Z	-0.511344228120242
WALKING_UPSTAIRS	19	tBodyGyroJerk-std()-X	-0.511344228120242
WALKING_UPSTAIRS	19	tBodyGyroJerk-std()-Y	-0.511344228120242
WALKING_UPSTAIRS	19	tBodyGyroJerk-std()-Z	-0.511344228120242
WALKING_UPSTAIRS	19	tBodyGyroJerkMag-mean()	-0.511344228120242
WALKING_UPSTAIRS	19	tBodyGyroJerkMag-std()	-0.511344228120242
WALKING_UPSTAIRS	19	tBodyGyroMag-mean()	-0.511344228120242
WALKING_UPSTAIRS	19	tBodyGyroMag-std()	-0.511344228120242
WALKING_UPSTAIRS	19	tGravityAcc-mean()-X	-0.511344228120242
WALKING_UPSTAIRS	19	tGravityAcc-mean()-Y	-0.511344228120242
WALKING_UPSTAIRS	19	tGravityAcc-mean()-Z	-0.511344228120242
WALKING_UPSTAIRS	19	tGravityAcc-std()-X	-0.511344228120242
WALKING_UPSTAIRS	19	tGravityAcc-std()-Y	-0.511344228120242
WALKING_UPSTAIRS	19	tGravityAcc-std()-Z	-0.511344228120242
WALKING_UPSTAIRS	19	tGravityAccMag-mean()	-0.511344228120242
WALKING_UPSTAIRS	19	tGravityAccMag-std()	-0.511344228120242
WALKING_UPSTAIRS	20	fBodyAcc-mean()-X	-0.511344228120242
WALKING_UPSTAIRS	20	fBodyAcc-mean()-Y	-0.511344228120242
WALKING_UPSTAIRS	20	fBodyAcc-mean()-Z	-0.511344228120242
WALKING_UPSTAIRS	20	fBodyAcc-std()-X	-0.511344228120242
WALKING_UPSTAIRS	20	fBodyAcc-std()-Y	-0.511344228120242
WALKING_UPSTAIRS	20	fBodyAcc-std()-Z	-0.511344228120242
WALKING_UPSTAIRS	20	fBodyAccJerk-mean()-X	-0.511344228120242
WALKING_UPSTAIRS	20	fBodyAccJerk-mean()-Y	-0.511344228120242
WALKING_UPSTAIRS	20	fBodyAccJerk-mean()-Z	-0.511344228120242
WALKING_UPSTAIRS	20	fBodyAccJerk-std()-X	-0.511344228120242
WALKING_UPSTAIRS	20	fBodyAccJerk-std()-Y	-0.511344228120242
WALKING_UPSTAIRS	20	fBodyAccJerk-std()-Z	-0.511344228120242
WALKING_UPSTAIRS	20	fBodyAccMag-mean()	-0.511344228120242
WALKING_UPSTAIRS	20	fBodyAccMag-std()	-0.511344228120242
WALKING_UPSTAIRS	20	fBodyBodyAccJerkMag-mean()	-0.511344228120242
WALKING_UPSTAIRS	20	fBodyBodyAccJerkMag-std()	-0.511344228120242
WALKING_UPSTAIRS	20	fBodyBodyGyroJerkMag-mean()	-0.511344228120242
WALKING_UPSTAIRS	20	fBodyBodyGyroJerkMag-std()	-0.511344228120242
WALKING_UPSTAIRS	20	fBodyBodyGyroMag-mean()	-0.511344228120242
WALKING_UPSTAIRS	20	fBodyBodyGyroMag-std()	-0.511344228120242
WALKING_UPSTAIRS	20	fBodyGyro-mean()-X	-0.511344228120242
WALKING_UPSTAIRS	20	fBodyGyro-mean()-Y	-0.511344228120242
WALKING_UPSTAIRS	20	fBodyGyro-mean()-Z	-0.511344228120242
WALKING_UPSTAIRS	20	fBodyGyro-std()-X	-0.511344228120242
WALKING_UPSTAIRS	20	fBodyGyro-std()-Y	-0.511344228120242
WALKING_UPSTAIRS	20	fBodyGyro-std()-Z	-0.511344228120242
WALKING_UPSTAIRS	20	tBodyAcc-mean()-X	-0.511344228120242
WALKING_UPSTAIRS	20	tBodyAcc-mean()-Y	-0.511344228120242
WALKING_UPSTAIRS	20	tBodyAcc-mean()-Z	-0.511344228120242
WALKING_UPSTAIRS	20	tBodyAcc-std()-X	-0.511344228120242
WALKING_UPSTAIRS	20	tBodyAcc-std()-Y	-0.511344228120242
WALKING_UPSTAIRS	20	tBodyAcc-std()-Z	-0.511344228120242
WALKING_UPSTAIRS	20	tBodyAccJerk-mean()-X	-0.511344228120242
WALKING_UPSTAIRS	20	tBodyAccJerk-mean()-Y	-0.511344228120242
WALKING_UPSTAIRS	20	tBodyAccJerk-mean()-Z	-0.511344228120242
WALKING_UPSTAIRS	20	tBodyAccJerk-std()-X	-0.511344228120242
WALKING_UPSTAIRS	20	tBodyAccJerk-std()-Y	-0.511344228120242
WALKING_UPSTAIRS	20	tBodyAccJerk-std()-Z	-0.511344228120242
WALKING_UPSTAIRS	20	tBodyAccJerkMag-mean()	-0.511344228120242
WALKING_UPSTAIRS	20	tBodyAccJerkMag-std()	-0.511344228120242
WALKING_UPSTAIRS	20	tBodyAccMag-mean()	-0.511344228120242
WALKING_UPSTAIRS	20	tBodyAccMag-std()	-0.511344228120242
WALKING_UPSTAIRS	20	tBodyGyro-mean()-X	-0.511344228120242
WALKING_UPSTAIRS	20	tBodyGyro-mean()-Y	-0.511344228120242
WALKING_UPSTAIRS	20	tBodyGyro-mean()-Z	-0.511344228120242
WALKING_UPSTAIRS	20	tBodyGyro-std()-X	-0.511344228120242
WALKING_UPSTAIRS	20	tBodyGyro-std()-Y	-0.511344228120242
WALKING_UPSTAIRS	20	tBodyGyro-std()-Z	-0.511344228120242
WALKING_UPSTAIRS	20	tBodyGyroJerk-mean()-X	-0.511344228120242
WALKING_UPSTAIRS	20	tBodyGyroJerk-mean()-Y	-0.511344228120242
WALKING_UPSTAIRS	20	tBodyGyroJerk-mean()-Z	-0.511344228120242
WALKING_UPSTAIRS	20	tBodyGyroJerk-std()-X	-0.511344228120242
WALKING_UPSTAIRS	20	tBodyGyroJerk-std()-Y	-0.511344228120242
WALKING_UPSTAIRS	20	tBodyGyroJerk-std()-Z	-0.511344228120242
WALKING_UPSTAIRS	20	tBodyGyroJerkMag-mean()	-0.511344228120242
WALKING_UPSTAIRS	20	tBodyGyroJerkMag-std()	-0.511344228120242
WALKING_UPSTAIRS	20	tBodyGyroMag-mean()	-0.511344228120242
WALKING_UPSTAIRS	20	tBodyGyroMag-std()	-0.511344228120242
WALKING_UPSTAIRS	20	tGravityAcc-mean()-X	-0.511344228120242
WALKING_UPSTAIRS	20	tGravityAcc-mean()-Y	-0.511344228120242
WALKING_UPSTAIRS	20	tGravityAcc-mean()-Z	-0.511344228120242
WALKING_UPSTAIRS	20	tGravityAcc-std()-X	-0.511344228120242
WALKING_UPSTAIRS	20	tGravityAcc-std()-Y	-0.511344228120242
WALKING_UPSTAIRS	20	tGravityAcc-std()-Z	-0.511344228120242
WALKING_UPSTAIRS	20	tGravityAccMag-mean()	-0.511344228120242
WALKING_UPSTAIRS	20	tGravityAccMag-std()	-0.511344228120242
WALKING_UPSTAIRS	21	fBodyAcc-mean()-X	-0.511344228120242
WALKING_UPSTAIRS	21	fBodyAcc-mean()-Y	-0.511344228120242
WALKING_UPSTAIRS	21	fBodyAcc-mean()-Z	-0.511344228120242
WALKING_UPSTAIRS	21	fBodyAcc-std()-X	-0.511344228120242
WALKING_UPSTAIRS	21	fBodyAcc-std()-Y	-0.511344228120242
WALKING_UPSTAIRS	21	fBodyAcc-std()-Z	-0.511344228120242
WALKING_UPSTAIRS	21	fBodyAccJerk-mean()-X	-0.511344228120242
WALKING_UPSTAIRS	21	fBodyAccJerk-mean()-Y	-0.511344228120242
WALKING_UPSTAIRS	21	fBodyAccJerk-mean()-Z	-0.511344228120242
WALKING_UPSTAIRS	21	fBodyAccJerk-std()-X	-0.511344228120242
WALKING_UPSTAIRS	21	fBodyAccJerk-std()-Y	-0.511344228120242
WALKING_UPSTAIRS	21	fBodyAccJerk-std()-Z	-0.511344228120242
WALKING_UPSTAIRS	21	fBodyAccMag-mean()	-0.511344228120242
WALKING_UPSTAIRS	21	fBodyAccMag-std()	-0.511344228120242
WALKING_UPSTAIRS	21	fBodyBodyAccJerkMag-mean()	-0.511344228120242
WALKING_UPSTAIRS	21	fBodyBodyAccJerkMag-std()	-0.511344228120242
WALKING_UPSTAIRS	21	fBodyBodyGyroJerkMag-mean()	-0.511344228120242
WALKING_UPSTAIRS	21	fBodyBodyGyroJerkMag-std()	-0.511344228120242
WALKING_UPSTAIRS	21	fBodyBodyGyroMag-mean()	-0.511344228120242
WALKING_UPSTAIRS	21	fBodyBodyGyroMag-std()	-0.511344228120242
WALKING_UPSTAIRS	21	fBodyGyro-mean()-X	-0.511344228120242
WALKING_UPSTAIRS	21	fBodyGyro-mean()-Y	-0.511344228120242
WALKING_UPSTAIRS	21	fBodyGyro-mean()-Z	-0.511344228120242
WALKING_UPSTAIRS	21	fBodyGyro-std()-X	-0.511344228120242
WALKING_UPSTAIRS	21	fBodyGyro-std()-Y	-0.511344228120242
WALKING_UPSTAIRS	21	fBodyGyro-std()-Z	-0.511344228120242
WALKING_UPSTAIRS	21	tBodyAcc-mean()-X	-0.511344228120242
WALKING_UPSTAIRS	21	tBodyAcc-mean()-Y	-0.511344228120242
WALKING_UPSTAIRS	21	tBodyAcc-mean()-Z	-0.511344228120242
WALKING_UPSTAIRS	21	tBodyAcc-std()-X	-0.511344228120242
WALKING_UPSTAIRS	21	tBodyAcc-std()-Y	-0.511344228120242
WALKING_UPSTAIRS	21	tBodyAcc-std()-Z	-0.511344228120242
WALKING_UPSTAIRS	21	tBodyAccJerk-mean()-X	-0.511344228120242
WALKING_UPSTAIRS	21	tBodyAccJerk-mean()-Y	-0.511344228120242
WALKING_UPSTAIRS	21	tBodyAccJerk-mean()-Z	-0.511344228120242
WALKING_UPSTAIRS	21	tBodyAccJerk-std()-X	-0.511344228120242
WALKING_UPSTAIRS	21	tBodyAccJerk-std()-Y	-0.511344228120242
WALKING_UPSTAIRS	21	tBodyAccJerk-std()-Z	-0.511344228120242
WALKING_UPSTAIRS	21	tBodyAccJerkMag-mean()	-0.511344228120242
WALKING_UPSTAIRS	21	tBodyAccJerkMag-std()	-0.511344228120242
WALKING_UPSTAIRS	21	tBodyAccMag-mean()	-0.511344228120242
WALKING_UPSTAIRS	21	tBodyAccMag-std()	-0.511344228120242
WALKING_UPSTAIRS	21	tBodyGyro-mean()-X	-0.511344228120242
WALKING_UPSTAIRS	21	tBodyGyro-mean()-Y	-0.511344228120242
WALKING_UPSTAIRS	21	tBodyGyro-mean()-Z	-0.511344228120242
WALKING_UPSTAIRS	21	tBodyGyro-std()-X	-0.511344228120242
WALKING_UPSTAIRS	21	tBodyGyro-std()-Y	-0.511344228120242
WALKING_UPSTAIRS	21	tBodyGyro-std()-Z	-0.511344228120242
WALKING_UPSTAIRS	21	tBodyGyroJerk-mean()-X	-0.511344228120242
WALKING_UPSTAIRS	21	tBodyGyroJerk-mean()-Y	-0.511344228120242
WALKING_UPSTAIRS	21	tBodyGyroJerk-mean()-Z	-0.511344228120242
WALKING_UPSTAIRS	21	tBodyGyroJerk-std()-X	-0.511344228120242
WALKING_UPSTAIRS	21	tBodyGyroJerk-std()-Y	-0.511344228120242
WALKING_UPSTAIRS	21	tBodyGyroJerk-std()-Z	-0.511344228120242
WALKING_UPSTAIRS	21	tBodyGyroJerkMag-mean()	-0.511344228120242
WALKING_UPSTAIRS	21	tBodyGyroJerkMag-std()	-0.511344228120242
WALKING_UPSTAIRS	21	tBodyGyroMag-mean()	-0.511344228120242
WALKING_UPSTAIRS	21	tBodyGyroMag-std()	-0.511344228120242
WALKING_UPSTAIRS	21	tGravityAcc-mean()-X	-0.511344228120242
WALKING_UPSTAIRS	21	tGravityAcc-mean()-Y	-0.511344228120242
WALKING_UPSTAIRS	21	tGravityAcc-mean()-Z	-0.511344228120242
WALKING_UPSTAIRS	21	tGravityAcc-std()-X	-0.511344228120242
WALKING_UPSTAIRS	21	tGravityAcc-std()-Y	-0.511344228120242
WALKING_UPSTAIRS	21	tGravityAcc-std()-Z	-0.511344228120242
WALKING_UPSTAIRS	21	tGravityAccMag-mean()	-0.511344228120242
